01:15:11,95.5695
01:15:16,98.3515
01:15:21,101.3678
01:15:26,104.9228
01:15:31,108.2917
01:15:36,111.6365
01:15:41,114.804
01:15:46,117.9272
01:15:51,121.3706
01:15:56,125.4379
01:16:01,129.3206
01:16:06,133.574
01:16:11,137.8261
01:16:16,142.2224
01:16:21,145.954
01:16:26,149.9427
01:16:31,154.1692
01:16:36,158.9124
01:16:41,163.1523
01:16:46,167.7053
01:16:51,172.7724
01:16:56,177.6957
01:17:01,183.1342
01:17:06,188.5037
01:17:11,194.2652
01:17:16,199.5407
01:17:21,204.7523
01:17:26,210.4905
01:17:31,216.6347
01:17:36,222.6048
01:17:41,228.6819
01:17:46,235.3479
01:17:51,241.6544
01:17:56,248.4931
01:18:01,255.6209
01:18:06,262.3763
01:18:11,269.6074
01:18:16,276.6317
01:18:21,283.9613
01:18:26,291.5568
01:18:31,299.5042
01:18:36,307.1366
01:18:41,315.2949
01:18:46,324.0027
01:18:51,332.8034
01:18:56,342.0003
01:19:01,351.0592
01:19:06,360.5922
01:19:11,369.9803
01:19:16,380.3142
01:19:21,390.7384
01:19:26,401.1444
01:19:31,411.6388
01:19:36,422.5303
01:19:41,433.7647
01:19:46,445.6162
01:19:51,457.2624
01:19:56,469.0062
01:20:01,481.5081
01:20:06,493.8012
01:20:11,506.4084
01:20:16,519.8377
01:20:21,533.1057
01:20:26,546.7645
01:20:31,561.0352
01:20:36,575.588
01:20:41,591.0442
01:20:46,606.0258
01:20:51,621.8745
01:20:56,638.4965
01:21:01,655.4659
01:21:06,672.3956
01:21:11,689.7308
01:21:16,707.6043
01:21:21,725.5102
01:21:26,743.8646
01:21:31,762.6372
01:21:36,782.7148
01:21:41,802.5575
01:21:46,822.8968
01:21:51,843.6657
01:21:56,865.7988
01:22:01,887.9775
01:22:06,911.1149
01:22:11,934.4111
01:22:16,958.7467
01:22:21,982.8636
01:22:26,1007.7569
01:22:31,1033.2573
01:22:36,1060.1508
01:22:41,1087.2317
01:22:46,1115.0122
01:22:51,1143.7027
01:22:56,1172.6251
01:23:01,1202.0631
01:23:06,1232.4644
01:23:11,1263.3886
01:23:16,1295.9922
01:23:21,1329.2869
01:23:26,1363.3217
01:23:31,1397.8709
01:23:36,1433.0981
01:23:41,1469.8272
01:23:46,1506.769
01:23:51,1545.0158
01:23:56,1584.2154
01:24:01,1624.7035
01:24:06,1665.7646
01:24:11,1707.9176
01:24:16,1751.2103
01:24:21,1795.6705
01:24:26,1841.4535
01:24:31,1888.4954
01:24:36,1936.509
01:24:41,1985.5461
01:24:46,2036.2376
01:24:51,2087.4626
01:24:56,2140.1708
01:25:01,2194.4192
01:25:06,2249.9373
01:25:11,2306.7268
01:25:16,2364.8153
01:25:21,2424.6869
01:25:26,2485.542
01:25:31,2548.7536
01:25:36,2613.3342
01:25:41,2679.2678
01:25:46,2747.1562
01:25:51,2816.7162
01:25:56,2887.5543
01:26:01,2960.1044
01:26:06,3034.7043
01:26:11,3111.3924
01:26:16,3189.45
01:26:21,3269.4346
01:26:26,3351.3899
01:26:31,3435.6252
01:26:36,3522.1299
01:26:41,3610.7247
01:26:46,3702.0138
01:26:51,3794.7145
