01:15:11,1.9068
01:15:16,2.6623
01:15:21,3.382
01:15:26,4.0334
01:15:31,4.2607
01:15:36,4.48
01:15:41,4.8315
01:15:46,5.6906
01:15:51,6.1998
01:15:56,6.8334
01:16:01,7.3937
01:16:06,7.8094
01:16:11,8.0293
01:16:16,8.5051
01:16:21,8.9422
01:16:26,9.7311
01:16:31,9.9622
01:16:36,10.8057
01:16:41,11.5842
01:16:46,12.634
01:16:51,12.9971
01:16:56,13.443
01:17:01,14.3244
01:17:06,15.3387
01:17:11,16.0703
01:17:16,16.8433
01:17:21,17.2348
01:17:26,17.5724
01:17:31,17.8863
01:17:36,18.3505
01:17:41,18.7348
01:17:46,19.4743
01:17:51,20.3068
01:17:56,21.3054
01:18:01,21.8366
01:18:06,22.7814
01:18:11,23.7659
01:18:16,24.279
01:18:21,24.6385
01:18:26,25.0474
01:18:31,25.8206
01:18:36,26.8487
01:18:41,27.719
01:18:46,28.376
01:18:51,29.4951
01:18:56,30.5534
01:19:01,31.4051
01:19:06,32.4425
01:19:11,33.0668
01:19:16,34.0244
01:19:21,35.2459
01:19:26,36.4569
01:19:31,36.7905
01:19:36,37.944
01:19:41,38.3509
01:19:46,39.3986
01:19:51,39.814
01:19:56,40.1168
01:20:01,40.5808
01:20:06,41.3394
01:20:11,42.5077
01:20:16,43.5316
01:20:21,44.5214
01:20:26,45.4991
01:20:31,45.83
01:20:36,46.629
01:20:41,47.94
01:20:46,48.5867
01:20:51,49.8149
01:20:56,50.5929
01:21:01,51.6907
01:21:06,52.248
01:21:11,52.6905
01:21:16,53.6458
01:21:21,54.0907
01:21:26,54.9984
01:21:31,55.5184
01:21:36,56.8209
01:21:41,58.1443
01:21:46,59.4324
01:21:51,60.7639
01:21:56,61.4694
01:22:01,61.9603
01:22:06,62.6888
01:22:11,64.0691
01:22:16,64.501
01:22:21,65.3591
01:22:26,65.9575
01:22:31,66.6966
01:22:36,68.0477
01:22:41,69.4685
01:22:46,70.7908
01:22:51,71.6244
01:22:56,72.7834
01:23:01,74.0626
01:23:06,75.2986
01:23:11,76.2497
01:23:16,77.2889
01:23:21,78.239
01:23:26,79.2492
01:23:31,79.9213
01:23:36,80.8823
01:23:41,82.232
01:23:46,83.437
01:23:51,84.3594
01:23:56,85.727
01:24:01,87.0221
01:24:06,88.2974
01:24:11,89.4423
01:24:16,90.1988
01:24:21,90.9461
01:24:26,92.3463
01:24:31,93.7793
01:24:36,94.7978
01:24:41,95.7607
01:24:46,97.2311
01:24:51,98.5715
01:24:56,100.1551
01:25:01,101.5061
01:25:06,103.0096
01:25:11,103.8827
01:25:16,104.8676
01:25:21,106.2207
01:25:26,107.8384
01:25:31,108.7095
01:25:36,109.7815
01:25:41,110.9354
01:25:46,111.8543
01:25:51,113.49
01:25:56,114.9634
01:26:01,116.3657
01:26:06,117.2552
01:26:11,118.217
01:26:16,119.6123
01:26:21,120.6129
01:26:26,121.731
01:26:31,123.4133
01:26:36,124.2176
01:26:41,125.485
01:26:46,126.2194
01:26:51,127.9208
01:26:56,129.5157
01:27:01,131.1834
01:27:06,132.0992
01:27:11,133.0922
01:27:16,133.9763
01:27:21,135.5344
01:27:26,136.9908
01:27:31,138.0181
01:27:36,139.5249
01:27:41,140.4071
01:27:46,141.5672
01:27:51,142.8309
01:27:56,144.3946
01:28:01,145.5733
01:28:06,147.0765
01:28:11,148.7399
01:28:16,149.7113
01:28:21,151.0136
01:28:26,152.1955
01:28:31,153.8405
01:28:36,155.2861
01:28:41,156.5609
01:28:46,157.8873
01:28:51,159.2111
01:28:56,160.4813
01:29:01,162.1517
01:29:06,163.5713
01:29:11,165.0208
01:29:16,166.4756
01:29:21,168.3218
01:29:26,169.5757
01:29:31,171.2561
01:29:36,173.0593
01:29:41,174.3982
01:29:46,175.3823
01:29:51,176.3828
01:29:56,177.7532
01:30:01,179.3569
01:30:06,180.6149
01:30:11,181.7561
01:30:16,183.0292
01:30:21,184.1256
01:30:26,186.0161
01:30:31,187.8712
01:30:36,189.004
01:30:41,190.4851
01:30:46,192.2383
01:30:51,194.0066
01:30:56,195.9909
01:31:01,197.8483
01:31:06,199.4083
01:31:11,200.9845
01:31:16,202.624
01:31:21,203.9011
01:31:26,205.622
01:31:31,207.6246
01:31:36,209.5808
01:31:41,211.0638
01:31:46,213.0719
01:31:51,214.2543
01:31:56,215.804
01:32:01,217.6524
01:32:06,219.761
01:32:11,221.642
01:32:16,223.7433
01:32:21,225.2568
01:32:26,226.8325
01:32:31,228.6727
01:32:36,230.7096
01:32:41,232.6035
01:32:46,234.1024
01:32:51,235.8403
01:32:56,237.881
01:33:01,239.7728
01:33:06,242.0104
01:33:11,244.131
01:33:16,245.905
01:33:21,247.2763
01:33:26,249.5746
01:33:31,251.3967
01:33:36,253.5006
01:33:41,254.983
01:33:46,256.3714
01:33:51,257.9023
01:33:56,259.7505
01:34:01,261.3023
01:34:06,262.8395
01:34:11,264.9277
01:34:16,267.0176
