15:11:58,183.9718
15:12:03,189.4419
15:12:08,194.3845
15:12:13,200.1353
15:12:18,206.1363
15:12:23,211.6088
15:12:28,217.2505
15:12:33,223.2176
15:12:38,229.1322
15:12:43,235.5125
15:12:48,242.4466
15:12:53,249.5038
15:12:58,256.3926
15:13:03,263.3077
15:13:08,270.9849
15:13:13,278.0066
15:13:18,285.6291
15:13:23,293.1258
15:13:28,300.5921
15:13:33,308.858
15:13:38,316.9633
15:13:43,325.0234
15:13:48,334.0759
15:13:53,342.7749
15:13:58,351.5811
15:14:03,360.9133
15:14:08,370.101
15:14:13,380.0026
15:14:18,390.1841
15:14:23,400.2254
15:14:28,410.9418
15:14:33,422.2926
15:14:38,433.7642
15:14:43,445.3437
15:14:48,456.879
15:14:53,468.6009
15:14:58,480.8914
15:15:03,493.9697
15:15:08,507.3942
15:15:13,520.26
15:15:18,534.17
15:15:23,547.9536
15:15:28,561.9935
15:15:33,576.3507
15:15:38,591.0592
15:15:43,606.8115
15:15:48,622.6422
15:15:53,638.7378
15:15:58,654.8303
15:16:03,672.2947
15:16:08,690.099
15:16:13,708.358
15:16:18,726.3513
15:16:23,745.5283
15:16:28,764.6363
15:16:33,784.7436
15:16:38,805.2733
15:16:43,826.1173
15:16:48,847.552
15:16:53,869.0027
15:16:58,891.5366
