15:11:58,96.1064
15:12:03,99.1217
15:12:08,102.5696
15:12:13,105.605
15:12:18,108.7719
15:12:23,111.6135
15:12:28,114.6487
15:12:33,117.833
15:12:38,121.7219
15:12:43,124.9504
15:12:48,129.0482
15:12:53,132.6089
15:12:58,136.5987
15:13:03,140.5798
15:13:08,144.4046
15:13:13,148.6943
15:13:18,153.1624
15:13:23,157.6503
15:13:28,162.2053
15:13:33,166.7061
15:13:38,171.4495
15:13:43,176.329
15:13:48,181.279
15:13:53,186.8569
15:13:58,192.4454
15:14:03,197.4695
15:14:08,203.4972
15:14:13,209.4146
15:14:18,215.1809
15:14:23,221.6308
15:14:28,227.784
15:14:33,233.9434
15:14:38,240.4764
15:14:43,247.3154
15:14:48,254.1223
15:14:53,261.2809
15:14:58,268.2142
15:15:03,275.7151
15:15:08,282.7793
15:15:13,290.4009
15:15:18,298.7038
15:15:23,307.0912
15:15:28,315.5991
15:15:33,324.5637
15:15:38,333.6226
15:15:43,342.8342
15:15:48,351.7579
15:15:53,360.9248
15:15:58,370.3657
15:16:03,380.0035
15:16:08,390.1214
15:16:13,400.3264
15:16:18,410.7981
15:16:23,421.4265
15:16:28,432.0935
15:16:33,443.9508
15:16:38,455.6367
15:16:43,467.4091
15:16:48,480.167
15:16:53,492.9067
15:16:58,505.5863
