1622373719999,1.88292000
1622373719999,1.88365000
1622373719999,1.88450000
1622373719999,1.88384000
1622373719999,1.88354000
1622373719999,1.88360000
1622373779999,1.88483000
1622373779999,1.88564000
1622373779999,1.88386000
1622373779999,1.88470000
1622373779999,1.88385000
1622373779999,1.88291000
1622373779999,1.88241000
1622373779999,1.88243000
1622373779999,1.88220000
1622373779999,1.88161000
1622373779999,1.88117000
1622373779999,1.88200000
1622373779999,1.88221000
1622373779999,1.88462000
1622373779999,1.88578000
1622373779999,1.88634000
1622373779999,1.88448000
1622373779999,1.88308000
1622373779999,1.88338000
1622373779999,1.88294000
1622373779999,1.88329000
1622373779999,1.88319000
1622373779999,1.88157000
1622373779999,1.88258000
1622373779999,1.88409000
1622373779999,1.88286000
1622373779999,1.88285000
1622373779999,1.88285000
1622373839999,1.88226000
1622373839999,1.88247000
1622373839999,1.88243000
1622373839999,1.88225000
1622373839999,1.88069000
1622373839999,1.88082000
1622373839999,1.88000000
1622373839999,1.88001000
1622373839999,1.88001000
1622373839999,1.88006000
1622373839999,1.88000000
1622373839999,1.88001000
1622373839999,1.88002000
1622373839999,1.88000000
1622373839999,1.87976000
1622373839999,1.87874000
1622373839999,1.87801000
1622373839999,1.87627000
1622373839999,1.87620000
1622373839999,1.87632000
1622373839999,1.87737000
1622373839999,1.87600000
1622373839999,1.87619000
1622373839999,1.87552000
1622373839999,1.87651000
1622373839999,1.87619000
1622373839999,1.87623000
1622373839999,1.87879000
1622373839999,1.87879000
1622373899999,1.87709000
1622373899999,1.87694000
1622373899999,1.87886000
1622373899999,1.87874000
1622373899999,1.87876000
1622373899999,1.87890000
1622373899999,1.87843000
1622373899999,1.87657000
1622373899999,1.87658000
1622373899999,1.87500000
1622373899999,1.87582000
1622373899999,1.87674000
1622373899999,1.87623000
1622373899999,1.87529000
1622373899999,1.87500000
1622373899999,1.87761000
1622373899999,1.87630000
1622373899999,1.87677000
1622373899999,1.87746000
1622373899999,1.87676000
1622373899999,1.87589000
1622373899999,1.87570000
1622373899999,1.87509000
1622373899999,1.87598000
1622373899999,1.87618000
1622373899999,1.87628000
1622373899999,1.87620000
1622373899999,1.87628000
1622373959999,1.87693000
1622373959999,1.87836000
1622373959999,1.88186000
1622373959999,1.88180000
1622373959999,1.88083000
1622373959999,1.88204000
1622373959999,1.88149000
1622373959999,1.88129000
1622373959999,1.88137000
1622373959999,1.88134000
1622373959999,1.88432000
1622373959999,1.88472000
1622373959999,1.88454000
1622373959999,1.88324000
1622373959999,1.88335000
1622373959999,1.88303000
1622373959999,1.88329000
1622373959999,1.88391000
1622373959999,1.88347000
1622373959999,1.88321000
1622373959999,1.88223000
1622373959999,1.88134000
1622373959999,1.88231000
1622373959999,1.88199000
1622373959999,1.88100000
1622373959999,1.88104000
1622373959999,1.88197000
1622373959999,1.88026000
1622374019999,1.88098000
1622374019999,1.88149000
1622374019999,1.88337000
1622374019999,1.88290000
1622374019999,1.88320000
1622374019999,1.88371000
1622374019999,1.88346000
1622374019999,1.88150000
1622374019999,1.88286000
1622374019999,1.88159000
1622374019999,1.88185000
1622374019999,1.88065000
1622374019999,1.88000000
1622374019999,1.88118000
1622374019999,1.88288000
1622374019999,1.88346000
1622374019999,1.88047000
1622374019999,1.88137000
1622374019999,1.88003000
1622374019999,1.88129000
1622374019999,1.88131000
1622374019999,1.88055000
1622374019999,1.88199000
1622374019999,1.88280000
1622374019999,1.88181000
1622374019999,1.88280000
1622374019999,1.88211000
1622374019999,1.88211000
1622374079999,1.88253000
1622374079999,1.88280000
1622374079999,1.88327000
1622374079999,1.88254000
1622374079999,1.88195000
1622374079999,1.88147000
1622374079999,1.88151000
1622374079999,1.87972000
1622374079999,1.88000000
1622374079999,1.88048000
1622374079999,1.88071000
1622374079999,1.88067000
1622374079999,1.88170000
1622374079999,1.88178000
1622374079999,1.88178000
1622374079999,1.88182000
1622374079999,1.88176000
1622374079999,1.88137000
1622374079999,1.88000000
1622374079999,1.87915000
1622374079999,1.87991000
1622374079999,1.87944000
1622374079999,1.87878000
1622374079999,1.87818000
1622374079999,1.87799000
1622374079999,1.87883000
1622374139999,1.87954000
1622374139999,1.87891000
1622374139999,1.87818000
1622374139999,1.87837000
1622374139999,1.87701000
1622374139999,1.87604000
1622374139999,1.87599000
1622374139999,1.87619000
1622374139999,1.87687000
1622374139999,1.87621000
1622374139999,1.87691000
1622374139999,1.87629000
1622374139999,1.87563000
1622374139999,1.87557000
1622374139999,1.87621000
1622374139999,1.87683000
1622374139999,1.87603000
1622374139999,1.87563000
1622374139999,1.87563000
1622374139999,1.87563000
1622374139999,1.87678000
1622374139999,1.87563000
1622374139999,1.87591000
1622374139999,1.87600000
1622374139999,1.87587000
1622374139999,1.87647000
1622374139999,1.87667000
1622374139999,1.87791000
1622374199999,1.87645000
1622374199999,1.87550000
1622374199999,1.87500000
1622374199999,1.87549000
1622374199999,1.87538000
1622374199999,1.87765000
1622374199999,1.87705000
1622374199999,1.87725000
1622374199999,1.87745000
1622374199999,1.87727000
1622374199999,1.87714000
1622374199999,1.87727000
1622374199999,1.87710000
1622374199999,1.87753000
1622374199999,1.87754000
1622374199999,1.87728000
1622374199999,1.87677000
1622374199999,1.87678000
1622374199999,1.87610000
1622374199999,1.87550000
1622374199999,1.87607000
1622374199999,1.87675000
1622374199999,1.87610000
1622374199999,1.87628000
1622374199999,1.87566000
1622374199999,1.87675000
1622374199999,1.87643000
1622374259999,1.87713000
1622374259999,1.87932000
1622374259999,1.88059000
1622374259999,1.87988000
1622374259999,1.87868000
1622374259999,1.87790000
1622374259999,1.87697000
1622374259999,1.87738000
1622374259999,1.87764000
1622374259999,1.87542000
1622374259999,1.87659000
1622374259999,1.87760000
1622374259999,1.87623000
1622374259999,1.87601000
1622374259999,1.87694000
1622374259999,1.87623000
1622374259999,1.87501000
1622374259999,1.87444000
1622374259999,1.87368000
1622374259999,1.87333000
1622374259999,1.87339000
1622374259999,1.87333000
1622374259999,1.87250000
1622374259999,1.87308000
1622374259999,1.87408000
1622374259999,1.87293000
1622374259999,1.87593000
1622374259999,1.87500000
1622374319999,1.87735000
1622374319999,1.87784000
1622374319999,1.87759000
1622374319999,1.87213000
1622374319999,1.87218000
1622374319999,1.87410000
1622374319999,1.87514000
1622374319999,1.87479000
1622374319999,1.87645000
1622374319999,1.87528000
1622374319999,1.87590000
1622374319999,1.87536000
1622374319999,1.87533000
1622374319999,1.87843000
1622374319999,1.87693000
1622374319999,1.87604000
1622374319999,1.87587000
1622374319999,1.87578000
1622374319999,1.87578000
1622374319999,1.87577000
1622374319999,1.87612000
1622374319999,1.87550000
1622374319999,1.87539000
1622374319999,1.87435000
1622374319999,1.87574000
1622374319999,1.87542000
1622374319999,1.87481000
1622374319999,1.87321000
1622374379999,1.87192000
1622374379999,1.87229000
1622374379999,1.87357000
1622374379999,1.87356000
1622374379999,1.87207000
1622374379999,1.87189000
1622374379999,1.87171000
1622374379999,1.87160000
1622374379999,1.87160000
1622374379999,1.87223000
1622374379999,1.87123000
1622374379999,1.87090000
1622374379999,1.87203000
1622374379999,1.87186000
1622374379999,1.87157000
1622374379999,1.87086000
1622374379999,1.87005000
1622374379999,1.87111000
1622374379999,1.87072000
1622374379999,1.87076000
1622374379999,1.87051000
1622374379999,1.87000000
1622374379999,1.87000000
1622374379999,1.87028000
1622374379999,1.86999000
1622374379999,1.86971000
1622374379999,1.86909000
1622374379999,1.86909000
1622374439999,1.86900000
1622374439999,1.86901000
1622374439999,1.86917000
1622374439999,1.86900000
1622374439999,1.86909000
1622374439999,1.86909000
1622374439999,1.86919000
1622374439999,1.86901000
1622374439999,1.86800000
1622374439999,1.86800000
1622374439999,1.86756000
1622374439999,1.86767000
1622374439999,1.86702000
1622374439999,1.86669000
1622374439999,1.86652000
1622374439999,1.86590000
1622374439999,1.86568000
1622374439999,1.86561000
1622374439999,1.86498000
1622374439999,1.86568000
1622374439999,1.86565000
1622374439999,1.86586000
1622374439999,1.86500000
1622374439999,1.86543000
1622374439999,1.86467000
1622374439999,1.86400000
1622374439999,1.86401000
1622374439999,1.86020000
1622374439999,1.86012000
1622374499999,1.85744000
1622374499999,1.85734000
1622374499999,1.86064000
1622374499999,1.86136000
1622374499999,1.86428000
1622374499999,1.86382000
1622374499999,1.86473000
1622374499999,1.86317000
1622374499999,1.86428000
1622374499999,1.86344000
1622374499999,1.86340000
1622374499999,1.86151000
1622374499999,1.86100000
1622374499999,1.86292000
1622374499999,1.86275000
1622374499999,1.86291000
1622374499999,1.86447000
1622374499999,1.86071000
1622374499999,1.86126000
1622374499999,1.86071000
1622374499999,1.86099000
1622374499999,1.86112000
1622374499999,1.86000000
1622374499999,1.86040000
1622374499999,1.86138000
1622374499999,1.86172000
1622374499999,1.86249000
1622374499999,1.86207000
1622374559999,1.86289000
1622374559999,1.86296000
1622374559999,1.86337000
1622374559999,1.86369000
1622374559999,1.86617000
1622374559999,1.86500000
1622374559999,1.86598000
1622374559999,1.86605000
1622374559999,1.86599000
1622374559999,1.86382000
1622374559999,1.86457000
1622374559999,1.86457000
1622374559999,1.86501000
1622374559999,1.86501000
1622374559999,1.86414000
1622374559999,1.86600000
1622374559999,1.86519000
1622374559999,1.86495000
1622374559999,1.85916000
1622374559999,1.85726000
1622374559999,1.85998000
1622374559999,1.86133000
1622374559999,1.86057000
1622374559999,1.86187000
1622374559999,1.86112000
1622374559999,1.86037000
1622374559999,1.86001000
1622374559999,1.86039000
1622374559999,1.85954000
1622374619999,1.85992000
1622374619999,1.86040000
1622374619999,1.85760000
1622374619999,1.85685000
1622374619999,1.85618000
1622374619999,1.85733000
1622374619999,1.85627000
1622374619999,1.85512000
1622374619999,1.85701000
1622374619999,1.85725000
1622374619999,1.85601000
1622374619999,1.85582000
1622374619999,1.85744000
1622374619999,1.85619000
1622374619999,1.85692000
1622374619999,1.85657000
1622374619999,1.85692000
1622374619999,1.85665000
1622374619999,1.85579000
1622374619999,1.85501000
1622374619999,1.85501000
1622374619999,1.85522000
1622374619999,1.85373000
1622374619999,1.85445000
1622374619999,1.85481000
1622374619999,1.85347000
1622374619999,1.85349000
1622374619999,1.85664000
1622374619999,1.85765000
1622374679999,1.85881000
1622374679999,1.85910000
1622374679999,1.85927000
1622374679999,1.86207000
1622374679999,1.86202000
1622374679999,1.86391000
1622374679999,1.86422000
1622374679999,1.86504000
1622374679999,1.86367000
1622374679999,1.86294000
1622374679999,1.86367000
1622374679999,1.86666000
1622374679999,1.86858000
1622374679999,1.86925000
1622374679999,1.87005000
1622374679999,1.87090000
1622374679999,1.87031000
1622374679999,1.87009000
1622374679999,1.87022000
1622374679999,1.87120000
1622374679999,1.87182000
1622374679999,1.87354000
1622374679999,1.87406000
1622374679999,1.87154000
1622374679999,1.87268000
1622374679999,1.87035000
1622374679999,1.87140000
1622374679999,1.87096000
1622374679999,1.87041000
1622374739999,1.87192000
1622374739999,1.87186000
1622374739999,1.87338000
1622374739999,1.87318000
1622374739999,1.87380000
1622374739999,1.87292000
1622374739999,1.87142000
1622374739999,1.87299000
1622374739999,1.87165000
1622374739999,1.87251000
1622374739999,1.87217000
1622374739999,1.87351000
1622374739999,1.87345000
